"","Proportion.removed","remain.mean","remain.sd","remain.se","weighted","biota","treat"
"1",0.05,0.238125,0.0573613556871055,0.00573613556871055,"weighted","soil micro-food web","arable"
"2",0.1,0.215625,0.0564460668213115,0.00564460668213115,"weighted","soil micro-food web","arable"
"3",0.15,0.226875,0.0751970265571073,0.00751970265571073,"weighted","soil micro-food web","arable"
"4",0.2,0.21125,0.0832291014809924,0.00832291014809924,"weighted","soil micro-food web","arable"
"5",0.25,0.180625,0.0883414626047787,0.00883414626047787,"weighted","soil micro-food web","arable"
"6",0.3,0.173125,0.0856012418193224,0.00856012418193224,"weighted","soil micro-food web","arable"
"7",0.35,0.149375,0.0837560302366946,0.00837560302366946,"weighted","soil micro-food web","arable"
"8",0.4,0.16125,0.0857509165955076,0.00857509165955076,"weighted","soil micro-food web","arable"
"9",0.45,0.1275,0.0837678067908278,0.00837678067908278,"weighted","soil micro-food web","arable"
"10",0.5,0.105625,0.0772878123273226,0.00772878123273226,"weighted","soil micro-food web","arable"
"11",0.55,0.10375,0.0795643916852409,0.00795643916852409,"weighted","soil micro-food web","arable"
"12",0.6,0.10375,0.0857693200545875,0.00857693200545875,"weighted","soil micro-food web","arable"
"13",0.65,0.105,0.0778904306825889,0.00778904306825889,"weighted","soil micro-food web","arable"
"14",0.7,0.05875,0.0704087094302712,0.00704087094302712,"weighted","soil micro-food web","arable"
"15",0.75,0.049375,0.0654571868329277,0.00654571868329277,"weighted","soil micro-food web","arable"
"16",0.8,0.029375,0.0513816368074247,0.00513816368074247,"weighted","soil micro-food web","arable"
"17",0.85,0.01,0.0340824905430363,0.00340824905430363,"weighted","soil micro-food web","arable"
"18",0.9,0.01,0.0340824905430363,0.00340824905430363,"weighted","soil micro-food web","arable"
"19",0.95,0,0,0,"weighted","soil micro-food web","arable"
"20",1,0,0,0,"weighted","soil micro-food web","arable"
"21",0.05,0.339375,0.0672177741870903,0.00672177741870903,"unweighted","soil micro-food web","arable"
"22",0.1,0.32625,0.0831342318485623,0.00831342318485623,"unweighted","soil micro-food web","arable"
"23",0.15,0.335,0.0740682868109632,0.00740682868109632,"unweighted","soil micro-food web","arable"
"24",0.2,0.28875,0.075262587456897,0.0075262587456897,"unweighted","soil micro-food web","arable"
"25",0.25,0.27125,0.0915546836650649,0.00915546836650649,"unweighted","soil micro-food web","arable"
"26",0.3,0.2225,0.100629332832244,0.0100629332832244,"unweighted","soil micro-food web","arable"
"27",0.35,0.21,0.0987293003493631,0.00987293003493631,"unweighted","soil micro-food web","arable"
"28",0.4,0.2225,0.102571113542426,0.0102571113542426,"unweighted","soil micro-food web","arable"
"29",0.45,0.194375,0.0939686003595635,0.00939686003595635,"unweighted","soil micro-food web","arable"
"30",0.5,0.185,0.0943980129477567,0.00943980129477567,"unweighted","soil micro-food web","arable"
"31",0.55,0.135625,0.0940357597734054,0.00940357597734054,"unweighted","soil micro-food web","arable"
"32",0.6,0.100625,0.0883414626047787,0.00883414626047787,"unweighted","soil micro-food web","arable"
"33",0.65,0.110625,0.0878757265010128,0.00878757265010128,"unweighted","soil micro-food web","arable"
"34",0.7,0.081875,0.0767755937321835,0.00767755937321835,"unweighted","soil micro-food web","arable"
"35",0.75,0.035625,0.057745277256712,0.0057745277256712,"unweighted","soil micro-food web","arable"
"36",0.8,0.029375,0.0543666181279162,0.00543666181279162,"unweighted","soil micro-food web","arable"
"37",0.85,0.01125,0.0359529364080827,0.00359529364080827,"unweighted","soil micro-food web","arable"
"38",0.9,0.00875,0.0320540499970303,0.00320540499970304,"unweighted","soil micro-food web","arable"
"39",0.95,0,0,0,"unweighted","soil micro-food web","arable"
"40",1,0,0,0,"unweighted","soil micro-food web","arable"
